Date,Open,High,Low,Close,Adj Close,Volume
2020-11-12,148.479996,148.710007,147.100006,148.229996,145.963608,4188100
2020-11-13,148.940002,150.940002,147.520004,150.539993,148.238281,6579400
2020-11-16,150.529999,153.399994,149.279999,152.440002,150.109238,11520100
2020-11-17,150.500000,153.240005,149.179993,149.369995,147.086182,14237200
2020-11-18,149.860001,151.669998,149.050003,149.089996,146.810471,8312300
2020-11-19,149.460007,152.449997,149.320007,152.119995,149.794128,6196900
2020-11-20,151.169998,152.759995,149.809998,150.240005,147.942886,7312400
2020-11-23,150.369995,151.399994,149.369995,150.929993,148.622314,6185700
2020-11-24,151.740005,151.979996,150.270004,151.360001,149.045761,5718400
2020-11-25,151.250000,152.389999,151.210007,151.830002,149.508560,4611100
2020-11-27,152.149994,152.720001,151.100006,151.600006,149.282089,3666500
2020-11-30,151.600006,152.949997,150.100006,152.789993,150.453873,10898500
2020-12-01,153.600006,153.660004,151.660004,152.639999,150.306183,7645100
2020-12-02,152.000000,152.619995,149.529999,150.520004,148.218597,7849000
2020-12-03,150.279999,150.279999,148.389999,149.300003,147.017258,8575300
2020-12-04,149.509995,149.509995,147.580002,148.910004,146.633209,6963100
2020-12-07,148.460007,148.990005,147.160004,148.110001,145.845459,6159700
2020-12-08,147.360001,149.850006,147.179993,149.449997,147.164963,6905500
2020-12-09,150.000000,150.000000,147.889999,148.270004,146.002991,6713200
2020-12-10,147.750000,148.149994,146.570007,147.039993,145.321060,6884100
2020-12-11,146.919998,147.509995,145.940002,147.000000,145.281540,5620300
2020-12-14,147.699997,147.720001,145.399994,145.649994,143.947311,8362700
2020-12-15,145.520004,146.360001,144.860001,145.580002,143.878143,10623800
2020-12-16,146.240005,146.889999,145.080002,145.429993,143.729874,8550300
2020-12-17,146.059998,146.440002,145.149994,146.100006,144.392059,10226500
2020-12-18,146.619995,147.179993,145.160004,145.949997,144.243805,13794700
2020-12-21,145.500000,146.669998,145.059998,145.970001,144.263580,8517700
2020-12-22,145.149994,146.229996,143.139999,144.199997,142.514252,12533000
2020-12-23,143.539993,144.220001,142.300003,143.220001,141.545731,6810200
2020-12-24,143.539993,144.389999,143.179993,143.500000,141.822449,3018200
2020-12-28,144.039993,145.300003,143.330002,145.220001,143.522339,6448300
2020-12-29,145.639999,145.850006,143.589996,144.300003,142.613113,5979400
2020-12-30,144.880005,145.149994,143.940002,144.179993,142.494492,6250400
2020-12-31,144.199997,144.270004,142.850006,144.149994,142.464828,5938000
2021-01-04,144.300003,146.889999,144.279999,146.529999,144.817017,10727400
2021-01-05,146.600006,147.070007,144.490005,145.750000,144.046143,8832700
2021-01-06,145.089996,148.100006,145.009995,146.660004,144.945511,7306300
2021-01-07,147.619995,147.759995,146.039993,146.649994,144.935623,6846000
2021-01-08,146.880005,147.000000,145.809998,146.630005,144.915848,8159400
2021-01-11,146.000000,147.990005,146.000000,147.289993,145.568130,8754800
2021-01-12,149.000000,149.929993,148.320007,148.970001,147.228516,7791100
2021-01-13,148.750000,149.070007,147.429993,147.449997,145.726273,5356500
2021-01-14,147.820007,148.000000,146.039993,146.970001,145.251877,7672400
2021-01-15,145.139999,145.899994,143.669998,144.639999,142.949127,11973500
2021-01-19,144.639999,145.070007,142.669998,143.389999,141.713745,8041200
2021-01-20,143.589996,145.660004,142.889999,145.509995,143.808945,7925200
2021-01-21,145.360001,145.729996,144.210007,144.850006,143.156677,4775300
2021-01-22,145.600006,147.339996,145.119995,146.330002,144.619370,6406500
2021-01-25,145.360001,146.250000,144.270004,146.199997,144.490891,6343700
2021-01-26,145.630005,147.809998,145.470001,147.509995,145.785568,5010500
2021-01-27,146.960007,147.860001,143.550003,143.839996,142.158478,9970100
2021-01-28,144.460007,146.259995,143.630005,143.750000,142.069534,7433900
2021-01-29,143.179993,143.750000,140.350006,140.490005,138.847656,10836400
2021-02-01,140.910004,141.490005,139.190002,139.270004,137.641907,8648400
2021-02-02,139.759995,142.149994,139.440002,140.770004,139.124374,9000800
2021-02-03,140.660004,142.050003,140.630005,141.199997,139.549347,4988900
2021-02-04,141.789993,143.179993,141.259995,142.529999,140.863800,5782100
2021-02-05,143.460007,144.850006,142.529999,144.360001,142.672379,6817200
2021-02-08,144.809998,145.580002,144.460007,145.029999,143.334579,5275100
2021-02-09,144.580002,146.320007,144.580002,145.830002,144.125214,5302300
2021-02-10,145.830002,145.899994,143.539993,144.130005,142.445084,6192300
2021-02-11,144.139999,144.949997,143.710007,144.020004,142.336380,4263800
2021-02-12,144.160004,144.610001,143.669998,144.470001,142.781113,4474500
2021-02-16,145.940002,146.389999,144.929993,145.660004,143.957199,9297000
2021-02-17,144.649994,147.500000,144.500000,147.199997,145.479187,8523700
2021-02-18,139.000000,140.699997,137.500000,137.660004,136.050720,32309100
2021-02-19,137.800003,139.419998,137.669998,138.339996,136.722763,12202000
2021-02-22,137.740005,138.339996,136.250000,137.690002,136.080368,10702200
2021-02-23,137.110001,137.389999,135.059998,135.470001,133.886307,10433400
2021-02-24,135.869995,136.160004,133.050003,133.210007,131.652756,15521900
2021-02-25,133.100006,134.009995,131.479996,131.949997,130.407471,11108200
2021-02-26,131.479996,131.809998,129.860001,129.919998,128.401199,14156900
2021-03-01,131.580002,132.570007,131.130005,131.369995,129.834244,11544800
2021-03-02,131.509995,132.750000,130.009995,130.110001,128.588989,9743600
2021-03-03,129.500000,129.929993,127.550003,127.589996,126.098434,13945800
2021-03-04,127.860001,129.580002,126.279999,127.529999,126.039139,15116000
2021-03-05,126.830002,129.750000,126.750000,129.119995,127.610542,11357900
2021-03-08,129.330002,129.839996,127.809998,127.879997,126.385056,13662800
2021-03-09,128.800003,129.880005,128.320007,128.889999,127.383240,10662900
2021-03-10,128.860001,133.050003,128.470001,132.179993,130.634766,14976400
2021-03-11,133.360001,133.490005,131.529999,132.130005,130.585373,11829900
2021-03-12,132.520004,134.520004,132.080002,134.119995,132.552109,9479200
2021-03-15,134.740005,134.750000,132.820007,133.429993,131.870148,8357300
2021-03-16,132.820007,134.279999,132.820007,133.389999,131.830643,6627000
2021-03-17,132.500000,133.139999,131.979996,132.279999,130.733612,8052100
2021-03-18,131.160004,131.949997,129.929993,130.009995,129.026611,9938500
2021-03-19,130.130005,132.500000,129.899994,131.740005,130.743546,19234500
2021-03-22,131.000000,132.449997,130.990005,132.369995,131.368759,8218000
2021-03-23,131.710007,134.300003,131.630005,133.940002,132.926910,9718300
2021-03-24,134.429993,134.429993,133.050003,133.110001,132.103165,7849100
2021-03-25,133.259995,134.529999,132.869995,134.009995,132.996368,9375300
2021-03-26,134.000000,135.199997,133.419998,135.130005,134.107910,9551200
2021-03-29,135.000000,137.009995,134.600006,136.669998,135.636246,10048800
2021-03-30,136.330002,137.589996,135.470001,135.740005,134.713287,9076700
2021-03-31,135.550003,136.860001,134.960007,135.830002,134.802597,8182000
2021-04-01,135.940002,136.889999,135.330002,135.619995,134.594193,8531700
2021-04-05,136.720001,140.160004,136.199997,139.429993,138.375366,13347700
2021-04-06,139.110001,140.949997,138.520004,140.100006,139.040314,10348200
2021-04-07,140.300003,140.750000,139.649994,139.800003,138.742569,6787200
2021-04-08,140.449997,141.119995,139.660004,139.710007,138.653259,6365200
2021-04-09,139.630005,140.089996,138.710007,139.779999,138.722733,6892200
2021-04-12,140.070007,140.380005,139.339996,139.800003,138.742569,6241000
2021-04-13,139.800003,140.000000,138.869995,139.369995,138.315826,5799300
2021-04-14,139.119995,139.460007,138.419998,139.320007,138.266205,7308200
2021-04-15,139.399994,140.470001,139.199997,140.160004,139.099854,7236800
2021-04-16,140.889999,140.960007,139.710007,140.610001,139.546448,8829500
2021-04-19,140.289993,140.570007,139.610001,139.710007,138.653259,6427000
2021-04-20,139.419998,141.770004,138.820007,140.789993,139.725082,8150700
2021-04-21,140.770004,141.699997,140.529999,141.199997,140.131989,5778400
2021-04-22,141.080002,141.449997,139.419998,139.669998,138.613556,6568400
2021-04-23,139.100006,140.339996,139.029999,139.899994,138.841812,7657000
2021-04-26,139.910004,140.000000,137.639999,137.910004,136.866867,7615400
2021-04-27,138.000000,138.949997,137.550003,138.380005,137.333313,5383800
2021-04-28,138.350006,138.589996,137.869995,137.889999,136.847015,4762200
2021-04-29,137.899994,140.000000,137.899994,139.630005,138.573868,6532000
2021-04-30,139.710007,139.990005,139.110001,139.910004,138.851746,6560000
2021-05-03,139.679993,142.740005,139.679993,142.119995,141.045029,9046500
2021-05-04,141.539993,142.029999,140.100006,140.720001,139.655624,6361400
2021-05-05,140.710007,141.199997,140.250000,140.600006,139.536530,6117000
2021-05-06,140.000000,141.360001,139.449997,141.050003,140.532852,5434000
2021-05-07,141.630005,141.720001,139.320007,140.199997,139.685974,7802800
2021-05-10,140.449997,142.080002,140.309998,140.820007,140.303711,8769200
2021-05-11,140.869995,140.869995,138.320007,139.550003,139.038361,8821400
2021-05-12,138.869995,138.979996,135.910004,135.940002,135.441589,8666100
2021-05-13,136.229996,138.979996,135.759995,138.240005,137.733170,7158400
2021-05-14,138.809998,140.240005,138.429993,139.520004,139.008469,5363900
2021-05-17,140.000000,140.399994,138.770004,138.889999,138.380768,6558600
2021-05-18,143.509995,144.580002,141.210007,141.910004,141.389709,19394600
2021-05-19,140.710007,143.720001,140.500000,141.919998,141.399658,11624900
2021-05-20,141.500000,142.869995,140.699997,142.419998,141.897827,10180300
2021-05-21,142.520004,143.080002,141.600006,141.750000,141.230286,7642500
2021-05-24,141.759995,142.419998,141.360001,141.759995,141.240250,6315300
2021-05-25,141.800003,142.639999,141.070007,142.339996,141.818115,7168400
2021-05-26,142.389999,142.880005,141.759995,142.169998,141.648743,6431400
2021-05-27,143.350006,143.679993,141.690002,141.690002,141.170517,18859000
2021-05-28,141.929993,142.449997,141.639999,142.029999,141.509262,7062100
2021-06-01,142.210007,142.800003,141.270004,141.660004,141.140625,6922500
2021-06-02,141.389999,141.710007,140.089996,141.350006,140.831757,7766000
2021-06-03,141.389999,141.850006,140.750000,141.600006,141.080841,6124800
2021-06-04,141.460007,142.289993,141.250000,141.850006,141.329926,4545300
2021-06-07,141.850006,141.970001,140.389999,140.899994,140.383392,5543600
2021-06-08,140.509995,140.899994,139.809998,139.830002,139.317322,6706900
2021-06-09,139.339996,140.009995,139.029999,139.080002,138.570084,5695100
2021-06-10,139.080002,140.190002,139.080002,139.880005,139.367142,5459500
2021-06-11,140.229996,140.850006,139.860001,140.750000,140.233948,8410800
2021-06-14,140.929993,140.929993,140.029999,140.559998,140.044647,5046900
2021-06-15,140.839996,140.910004,139.660004,140.000000,139.486710,6442400
2021-06-16,139.850006,140.039993,136.970001,137.149994,136.647141,9598300
2021-06-17,137.000000,138.350006,136.710007,137.720001,137.215057,6447300
2021-06-18,135.440002,136.389999,134.399994,135.169998,134.674408,14937600
2021-06-21,135.660004,136.750000,135.350006,136.399994,135.899902,6925000
2021-06-22,136.229996,137.720001,136.229996,137.029999,136.527588,6369000
2021-06-23,136.500000,136.990005,135.929993,135.960007,135.461517,6463500
2021-06-24,136.169998,137.240005,136.100006,136.910004,136.408035,7814700
2021-06-25,137.130005,138.860001,136.919998,138.529999,138.022095,9546900
2021-06-28,138.039993,138.639999,136.600006,138.100006,137.593674,5183000
2021-06-29,137.899994,138.470001,137.229996,137.300003,136.796600,11987500
2021-06-30,139.559998,142.580002,138.690002,141.020004,140.502975,15170400
2021-07-01,140.410004,141.250000,139.009995,139.320007,138.809204,8782900
2021-07-02,139.350006,141.080002,139.350006,140.110001,139.596298,8760200
2021-07-06,139.899994,140.750000,139.509995,139.940002,139.426926,6093100
2021-07-07,139.759995,141.190002,139.360001,139.710007,139.197769,8535800
2021-07-08,138.339996,140.649994,138.220001,139.589996,139.078201,7089000
2021-07-09,140.410004,140.839996,139.929993,140.300003,139.785614,5061800
2021-07-12,140.690002,140.789993,139.330002,140.050003,139.536530,6505000
2021-07-13,139.990005,141.179993,139.940002,140.580002,140.064575,6315900
2021-07-14,140.710007,141.800003,139.830002,141.550003,141.031021,6270700
2021-07-15,142.000000,142.639999,141.089996,141.660004,141.140625,5991600
2021-07-16,141.699997,142.130005,140.949997,141.559998,141.040985,6031800
2021-07-19,141.410004,142.979996,139.770004,141.229996,140.712189,9127700
2021-07-20,140.970001,142.470001,140.779999,141.869995,141.349838,6340100
2021-07-21,142.500000,142.539993,140.710007,141.169998,140.652405,6197300
2021-07-22,141.130005,142.119995,140.800003,141.270004,140.752045,4337800
2021-07-23,141.520004,142.720001,141.009995,142.429993,141.907791,5315800
2021-07-26,142.360001,143.860001,141.460007,142.630005,142.107071,6172400
2021-07-27,143.000000,143.000000,141.960007,142.639999,142.117020,5131900
2021-07-28,142.479996,143.250000,141.660004,142.059998,141.539154,4690500
2021-07-29,142.639999,142.850006,142.020004,142.240005,141.718491,3687700
2021-07-30,141.199997,142.960007,141.199997,142.550003,142.027359,5441700
2021-08-02,142.830002,142.869995,141.669998,142.220001,141.698563,6652800
2021-08-03,142.440002,143.899994,142.360001,143.820007,143.292709,6305100
2021-08-04,143.380005,143.940002,142.740005,142.839996,142.316284,5100500
2021-08-05,144.229996,145.539993,143.990005,145.490005,144.956573,9001800
2021-08-06,146.210007,146.470001,144.949997,145.229996,144.697525,6420200
2021-08-09,145.910004,146.479996,145.399994,145.580002,145.046249,5270600
2021-08-10,146.970001,148.949997,146.250000,148.679993,148.134872,12754000
2021-08-11,149.509995,151.580002,149.160004,150.009995,149.459991,13818600
2021-08-12,149.000000,150.210007,148.809998,149.059998,149.059998,6089700
2021-08-13,149.380005,150.360001,149.160004,149.529999,149.529999,5321900
